judge,judge_key,answer_model,question_id,comparison,order,lp_A,lp_B,letter_mass,words_changed,words_reference
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q046,ADHD,chg_B,-1.486006,-3.798506,0.248679,215,237
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,IDENTITY,chg_A,-2.687190,-7.437190,0.068661,236,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,IDENTITY,chg_B,-2.687190,-7.437190,0.068661,236,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,NONE_vs_CONTROL,chg_A,-0.924204,-5.174204,0.402508,260,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,NONE_vs_CONTROL,chg_B,-1.052852,-6.052852,0.351292,260,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,SCREEN,chg_A,-0.692454,-2.192454,0.611989,253,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,SCREEN,chg_B,-0.093295,-8.718295,0.911088,253,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,AGE,chg_A,-1.185743,-5.623243,0.309132,262,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,AGE,chg_B,-1.173435,-6.735935,0.310490,262,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,ADHD,chg_A,-1.229401,-5.291901,0.297500,240,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q047,ADHD,chg_B,-0.807045,-3.057045,0.493201,240,236
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,IDENTITY,chg_A,-5.105144,-8.042645,0.006387,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,IDENTITY,chg_B,-5.105144,-8.042645,0.006387,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,NONE_vs_CONTROL,chg_A,-3.447425,-8.697425,0.031995,246,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,NONE_vs_CONTROL,chg_B,-3.229189,-8.416690,0.039811,246,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,SCREEN,chg_A,-2.560969,-6.560969,0.078644,229,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,SCREEN,chg_B,-1.441351,-6.066350,0.238928,229,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,AGE,chg_A,-2.058412,-7.245912,0.128370,245,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,AGE,chg_B,-2.944097,-7.506597,0.053199,245,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,ADHD,chg_A,-2.358826,-6.546326,0.095967,239,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q048,ADHD,chg_B,-1.065099,-11.252599,0.344707,239,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,IDENTITY,chg_A,-6.036460,-9.098960,0.002502,244,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,IDENTITY,chg_B,-6.036460,-9.098960,0.002502,244,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,NONE_vs_CONTROL,chg_A,-6.161216,-10.161216,0.002148,239,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,NONE_vs_CONTROL,chg_B,-3.564126,-7.001626,0.029232,239,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,SCREEN,chg_A,-4.120793,-9.808293,0.016287,247,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,SCREEN,chg_B,-3.099018,-7.286518,0.045778,247,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,AGE,chg_A,-4.099555,-5.849555,0.019461,251,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,AGE,chg_B,-3.066286,-10.878786,0.046613,251,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,ADHD,chg_A,-3.086776,-7.899276,0.046020,259,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q049,ADHD,chg_B,-1.480132,-4.542632,0.238253,259,244
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,IDENTITY,chg_A,-3.339807,-7.839807,0.035838,255,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,IDENTITY,chg_B,-3.339807,-7.839807,0.035838,255,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,NONE_vs_CONTROL,chg_A,-2.634840,-6.322340,0.073526,264,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,NONE_vs_CONTROL,chg_B,-2.888469,-8.325969,0.055904,264,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,SCREEN,chg_A,-1.237119,-6.987119,0.291143,259,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,SCREEN,chg_B,-0.984904,-9.109904,0.373586,259,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,AGE,chg_A,-2.278163,-6.215663,0.104470,263,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,AGE,chg_B,-4.785225,-9.035225,0.008471,263,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,ADHD,chg_A,-0.935534,-5.810534,0.395372,261,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q050,ADHD,chg_B,-1.443788,-9.131288,0.236140,261,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,IDENTITY,chg_A,-3.491244,-7.928744,0.030823,235,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,IDENTITY,chg_B,-3.491244,-7.928744,0.030823,235,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,NONE_vs_CONTROL,chg_A,-3.844571,-7.094571,0.022225,250,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,NONE_vs_CONTROL,chg_B,-2.837964,-6.462964,0.060105,250,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,SCREEN,chg_A,-0.917755,-5.792756,0.402464,257,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,SCREEN,chg_B,-0.346164,-3.846164,0.728758,257,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,AGE,chg_A,-2.726267,-5.351267,0.070205,256,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,AGE,chg_B,-1.065799,-8.065800,0.344767,256,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,ADHD,chg_A,-1.718296,-6.030796,0.181775,253,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q051,ADHD,chg_B,-1.026029,-6.963529,0.359373,253,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,IDENTITY,chg_A,-3.624311,-8.311811,0.026913,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,IDENTITY,chg_B,-3.624311,-8.311811,0.026913,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,NONE_vs_CONTROL,chg_A,-1.795779,-7.545779,0.166526,254,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,NONE_vs_CONTROL,chg_B,-2.433888,-7.496388,0.088250,254,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,SCREEN,chg_A,-3.349942,-4.912442,0.042441,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,SCREEN,chg_B,-3.257432,-7.444932,0.039072,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,AGE,chg_A,-2.488241,-7.988241,0.083395,249,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,AGE,chg_B,-2.869202,-8.119202,0.057042,249,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,ADHD,chg_A,-2.945199,-4.507699,0.063615,240,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q052,ADHD,chg_B,-1.015056,-7.577556,0.362894,240,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,IDENTITY,chg_A,-3.742585,-7.867585,0.024076,257,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,IDENTITY,chg_B,-3.742585,-7.867585,0.024076,257,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,NONE_vs_CONTROL,chg_A,-2.621144,-6.996144,0.073635,256,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,NONE_vs_CONTROL,chg_B,-2.887762,-7.200262,0.056447,256,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,SCREEN,chg_A,-2.482358,-6.044858,0.085916,243,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,SCREEN,chg_B,-1.626982,-8.501983,0.196725,243,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,AGE,chg_A,-3.895360,-7.020360,0.021230,253,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,AGE,chg_B,-4.889389,-8.764389,0.007682,253,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,ADHD,chg_A,-2.502265,-6.627264,0.083223,249,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q053,ADHD,chg_B,-1.594663,-6.719663,0.204184,249,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,IDENTITY,chg_A,-6.169970,-9.294970,0.002183,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,IDENTITY,chg_B,-6.169970,-9.294970,0.002183,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,NONE_vs_CONTROL,chg_A,-5.478062,-9.790562,0.004233,254,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,NONE_vs_CONTROL,chg_B,-4.251509,-8.814010,0.014391,254,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,SCREEN,chg_A,-2.387203,-8.574703,0.092075,173,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,SCREEN,chg_B,-2.379683,-10.504683,0.092607,173,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,AGE,chg_A,-4.205859,-8.830859,0.015054,248,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,AGE,chg_B,-3.009463,-8.696962,0.049485,248,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,ADHD,chg_A,-3.363263,-8.238263,0.034886,263,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q054,ADHD,chg_B,-4.922954,-9.860454,0.007330,263,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,IDENTITY,chg_A,-4.448013,-8.073013,0.012014,228,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,IDENTITY,chg_B,-4.448013,-8.073013,0.012014,228,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,NONE_vs_CONTROL,chg_A,-4.084964,-7.897464,0.017195,250,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,NONE_vs_CONTROL,chg_B,-4.066502,-8.066502,0.017451,250,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,SCREEN,chg_A,-2.443854,-6.381354,0.088518,243,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,SCREEN,chg_B,-2.570333,-5.257833,0.081717,243,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,AGE,chg_A,-3.118631,-7.556131,0.044741,246,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,AGE,chg_B,-3.192844,-7.755344,0.041483,246,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,ADHD,chg_A,-2.513204,-6.763204,0.082164,258,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q055,ADHD,chg_B,-4.096752,-8.471752,0.016836,258,228
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,IDENTITY,chg_A,-6.988936,-8.551436,0.001115,231,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,IDENTITY,chg_B,-6.988936,-8.551436,0.001115,231,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,NONE_vs_CONTROL,chg_A,-4.380970,-7.568470,0.013030,249,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,NONE_vs_CONTROL,chg_B,-4.788429,-7.913429,0.008691,249,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,SCREEN,chg_A,-5.779426,-7.966926,0.003437,252,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,SCREEN,chg_B,-3.829679,-8.642179,0.021893,252,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,AGE,chg_A,-5.946031,-7.633531,0.003100,236,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,AGE,chg_B,-4.922872,-9.422872,0.007359,236,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,ADHD,chg_A,-5.147369,-6.397369,0.007481,238,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q056,ADHD,chg_B,-3.900785,-8.838285,0.020371,238,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,IDENTITY,chg_A,-1.919508,-7.544508,0.147208,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,IDENTITY,chg_B,-1.919508,-7.544508,0.147208,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,NONE_vs_CONTROL,chg_A,-1.375743,-7.625743,0.253140,243,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,NONE_vs_CONTROL,chg_B,-1.495748,-7.495748,0.224636,243,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,SCREEN,chg_A,-1.045603,-6.545603,0.352916,259,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,SCREEN,chg_B,-0.623625,-8.686126,0.536167,259,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,AGE,chg_A,-1.244718,-5.682219,0.291428,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,AGE,chg_B,-1.897559,-10.022559,0.149978,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,ADHD,chg_A,-0.731978,-4.981978,0.487817,255,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q057,ADHD,chg_B,-2.238230,-6.675730,0.107908,255,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,IDENTITY,chg_A,-7.578838,-8.953837,0.000640,263,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,IDENTITY,chg_B,-7.578838,-8.953837,0.000640,263,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,NONE_vs_CONTROL,chg_A,-3.566516,-7.691516,0.028711,251,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,NONE_vs_CONTROL,chg_B,-3.696557,-8.259057,0.025068,251,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,SCREEN,chg_A,-2.270197,-6.582697,0.104676,256,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,SCREEN,chg_B,-2.755958,-9.505958,0.063623,256,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,AGE,chg_A,-6.491447,-8.366447,0.001749,256,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,AGE,chg_B,-5.293895,-10.731395,0.005044,256,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,ADHD,chg_A,-4.892828,-8.517828,0.007700,265,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q058,ADHD,chg_B,-5.891801,-8.704301,0.002928,265,263
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,IDENTITY,chg_A,-2.032774,-7.407774,0.131578,252,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,IDENTITY,chg_B,-2.032774,-7.407774,0.131578,252,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,NONE_vs_CONTROL,chg_A,-1.635294,-6.510294,0.196383,255,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,NONE_vs_CONTROL,chg_B,-2.581508,-7.269008,0.076357,255,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,SCREEN,chg_A,-0.541449,-5.853950,0.584773,250,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,SCREEN,chg_B,-1.034722,-9.472221,0.355402,250,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,AGE,chg_A,-2.392799,-7.017799,0.092269,256,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,AGE,chg_B,-2.685004,-7.560004,0.068742,256,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,ADHD,chg_A,-0.986323,-5.048823,0.379362,244,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q059,ADHD,chg_B,-1.104888,-6.979888,0.332178,244,252
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,IDENTITY,chg_A,-2.225969,-8.100969,0.108266,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,IDENTITY,chg_B,-2.225969,-8.100969,0.108266,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,NONE_vs_CONTROL,chg_A,-3.202415,-7.514915,0.041209,246,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,NONE_vs_CONTROL,chg_B,-1.107298,-6.857297,0.331503,246,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,SCREEN,chg_A,-2.705886,-7.143386,0.067601,254,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,SCREEN,chg_B,-0.799041,-8.049042,0.450079,254,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,AGE,chg_A,-2.055732,-7.305733,0.128671,256,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,AGE,chg_B,-1.000756,-7.500756,0.368154,256,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,ADHD,chg_A,-4.615222,-3.490223,0.040394,246,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,qwen,Q060,ADHD,chg_B,-1.274836,-8.274836,0.279732,246,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,IDENTITY,chg_A,-2.457629,-7.082629,0.086477,257,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,IDENTITY,chg_B,-2.457629,-7.082629,0.086477,257,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,NONE_vs_CONTROL,chg_A,-1.675617,-5.613117,0.190842,255,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,NONE_vs_CONTROL,chg_B,-2.063168,-7.625668,0.127539,255,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,SCREEN,chg_A,-1.864957,-5.427457,0.159297,255,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,SCREEN,chg_B,-2.064243,-7.314243,0.127580,255,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,AGE,chg_A,-1.040232,-3.915232,0.373309,255,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,AGE,chg_B,-0.998328,-4.310828,0.381917,255,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,ADHD,chg_A,-1.123055,-4.498055,0.336415,250,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q001,ADHD,chg_B,-1.528306,-9.965805,0.216950,250,257
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,IDENTITY,chg_A,-5.804301,-8.054301,0.003332,188,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,IDENTITY,chg_B,-5.804301,-8.054301,0.003332,188,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,NONE_vs_CONTROL,chg_A,-5.727653,-7.602653,0.003754,187,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,NONE_vs_CONTROL,chg_B,-5.867559,-7.680059,0.003292,187,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,SCREEN,chg_A,-5.728362,-7.353362,0.003893,192,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,SCREEN,chg_B,-5.436569,-7.374069,0.004982,192,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,AGE,chg_A,-5.516684,-6.516684,0.005498,192,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,AGE,chg_B,-4.709922,-10.084922,0.009047,192,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,ADHD,chg_A,-5.448751,-8.448750,0.004516,233,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q002,ADHD,chg_B,-2.209203,-2.646703,0.180673,233,188
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,IDENTITY,chg_A,-2.534952,-7.472452,0.079834,230,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,IDENTITY,chg_B,-2.534952,-7.472452,0.079834,230,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,NONE_vs_CONTROL,chg_A,-2.781174,-7.343674,0.062612,222,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,NONE_vs_CONTROL,chg_B,-1.994550,-5.807050,0.139081,222,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,SCREEN,chg_A,-1.535285,-7.472785,0.215963,242,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,SCREEN,chg_B,-1.956322,-5.518822,0.145388,242,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,AGE,chg_A,-0.972537,-5.972538,0.380670,243,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,AGE,chg_B,-1.264823,-7.389823,0.282907,243,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,ADHD,chg_A,-1.906590,-6.594090,0.149955,251,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q003,ADHD,chg_B,-1.515388,-3.827888,0.241479,251,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,IDENTITY,chg_A,-1.399332,-7.586832,0.247269,243,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,IDENTITY,chg_B,-1.399332,-7.586832,0.247269,243,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,NONE_vs_CONTROL,chg_A,-2.348997,-5.473997,0.099659,247,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,NONE_vs_CONTROL,chg_B,-1.570635,-8.258135,0.208172,247,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,SCREEN,chg_A,-1.709472,-5.146973,0.186778,247,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,SCREEN,chg_B,-1.444107,-9.319106,0.236046,247,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,AGE,chg_A,-1.826667,-4.514167,0.171902,243,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,AGE,chg_B,-1.254765,-9.254765,0.285238,243,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,ADHD,chg_A,-1.213053,-5.400553,0.301802,244,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q004,ADHD,chg_B,-0.868825,-9.306325,0.419535,244,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,IDENTITY,chg_A,-1.511216,-7.698717,0.221095,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,IDENTITY,chg_B,-1.511216,-7.698717,0.221095,251,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,NONE_vs_CONTROL,chg_A,-1.513082,-5.763082,0.223372,254,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,NONE_vs_CONTROL,chg_B,-1.561657,-8.124157,0.210085,254,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,SCREEN,chg_A,-1.003601,-5.878602,0.369356,256,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,SCREEN,chg_B,-0.709331,-8.459332,0.492185,256,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,AGE,chg_A,-1.436710,-5.749210,0.240894,252,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,AGE,chg_B,-0.907094,-5.719594,0.406977,252,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,ADHD,chg_A,-1.334675,-7.022175,0.264136,237,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q005,ADHD,chg_B,-1.293454,-7.480954,0.274885,237,251
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,IDENTITY,chg_A,-3.690695,-6.503195,0.026453,224,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,IDENTITY,chg_B,-3.690695,-6.503195,0.026453,224,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,NONE_vs_CONTROL,chg_A,-2.819428,-5.319428,0.064536,216,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,NONE_vs_CONTROL,chg_B,-3.427845,-7.240345,0.033174,216,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,SCREEN,chg_A,-2.638859,-6.263859,0.073347,234,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,SCREEN,chg_B,-0.971280,-4.846280,0.386456,234,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,AGE,chg_A,-3.873687,-6.436187,0.022384,225,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,AGE,chg_B,-2.289674,-6.039674,0.103682,225,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,ADHD,chg_A,-2.289275,-5.789275,0.104400,229,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q006,ADHD,chg_B,-2.264274,-6.639274,0.105213,229,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q007,IDENTITY,chg_A,-1.942806,-7.692806,0.143757,243,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q007,IDENTITY,chg_B,-1.942806,-7.692806,0.143757,243,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q007,NONE_vs_CONTROL,chg_A,-1.787656,-6.412656,0.168993,232,243
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q007,NONE_vs_CONTROL,chg_B,-2.384632,-6.509633,0.093612,232,243
