model,model_key,prompt_id,signal,profile,trait,logprob
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,20,rude,-13.131132
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,20,calm,-10.498320
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,20,aggressive,-11.990507
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,20,educated,-10.467070
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,20,ignorant,-12.670195
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,20,trustworthy,-5.784720
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,20,suspicious,-12.908476
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,intelligent,-11.704833
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,stupid,-16.704832
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,hardworking,-5.941218
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,lazy,-12.189208
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,polite,-13.548583
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,rude,-15.251708
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,calm,-11.548583
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,aggressive,-12.673583
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,educated,-11.251708
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,ignorant,-14.130614
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,trustworthy,-6.476149
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,21,suspicious,-13.200927
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,intelligent,-9.274467
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,stupid,-13.739311
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,hardworking,-5.169880
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,lazy,-10.680717
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,polite,-11.836967
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,rude,-12.696342
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,calm,-9.524467
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,aggressive,-11.368217
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,educated,-10.446342
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,ignorant,-11.977592
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,trustworthy,-5.850005
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,22,suspicious,-13.047905
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,intelligent,-9.666903
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,stupid,-13.877352
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,hardworking,-5.811816
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,lazy,-10.807528
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,polite,-11.854403
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,rude,-12.502840
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,calm,-10.073153
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,aggressive,-11.698153
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,educated,-10.338778
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,ignorant,-11.541903
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,trustworthy,-5.655611
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,23,suspicious,-11.932528
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,intelligent,-9.324603
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,stupid,-14.484759
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,hardworking,-4.944263
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,lazy,-11.121478
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,polite,-11.730853
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,rude,-12.457416
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,calm,-11.262103
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,aggressive,-11.137103
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,educated,-10.652728
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,ignorant,-13.098041
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,trustworthy,-5.951984
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,24,suspicious,-13.187884
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,intelligent,-9.388629
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,stupid,-16.248005
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,hardworking,-5.338769
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,lazy,-11.912066
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,polite,-11.763629
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,rude,-13.829059
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,calm,-11.029254
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,aggressive,-12.287066
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,educated,-9.732379
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,ignorant,-12.845660
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,trustworthy,-5.882073
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,25,suspicious,-13.040973
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,intelligent,-8.660941
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,stupid,-15.637504
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,hardworking,-5.196645
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,lazy,-11.660941
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,polite,-12.020316
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,rude,-13.966605
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,calm,-10.926566
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,aggressive,-11.676566
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,educated,-9.504691
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,ignorant,-12.606254
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,trustworthy,-5.710823
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,26,suspicious,-13.012504
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,intelligent,-10.043909
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,stupid,-15.856409
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,hardworking,-5.673724
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,lazy,-11.184534
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,polite,-12.473597
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,rude,-14.274378
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,calm,-11.012659
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,aggressive,-11.497034
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,educated,-11.215784
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,ignorant,-13.809534
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,trustworthy,-6.255481
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,27,suspicious,-13.290979
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,intelligent,-9.219713
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,stupid,-16.172838
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,hardworking,-4.876507
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,lazy,-11.297838
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,polite,-11.563463
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,rude,-14.348619
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,calm,-10.360338
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,aggressive,-11.219713
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,educated,-10.172838
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,ignorant,-13.646959
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,trustworthy,-5.621820
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,28,suspicious,-13.842272
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,intelligent,-11.570805
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,stupid,-16.773930
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,hardworking,-6.048394
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,lazy,-12.234867
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,polite,-13.129398
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,rude,-14.922367
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,calm,-11.867680
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,aggressive,-12.641117
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,educated,-11.414555
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,ignorant,-14.211430
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,trustworthy,-6.685373
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,29,suspicious,-13.094242
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,intelligent,-8.355112
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,stupid,-14.792612
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,hardworking,-5.414575
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,lazy,-11.058237
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,polite,-11.745737
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,rude,-13.606577
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,calm,-11.683237
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,aggressive,-11.667612
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,educated,-9.980112
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,ignorant,-12.175425
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,trustworthy,-5.829909
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,30,suspicious,-12.730112
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,intelligent,-9.490660
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,stupid,-14.951597
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,hardworking,-4.538931
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,lazy,-10.771910
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,polite,-11.303160
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,rude,-13.613707
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,calm,-10.662535
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,aggressive,-11.193785
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,educated,-11.084410
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,ignorant,-12.799253
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,trustworthy,-5.757992
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,31,suspicious,-13.387632
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,intelligent,-8.980463
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,stupid,-13.611322
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,hardworking,-5.242495
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,lazy,-9.917963
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,polite,-11.449213
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,rude,-13.203119
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,calm,-9.730463
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,aggressive,-10.621088
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,educated,-10.167963
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,ignorant,-11.980463
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,trustworthy,-5.828036
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,32,suspicious,-12.902338
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,intelligent,-9.724820
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,stupid,-15.490445
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,hardworking,-5.588778
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,lazy,-11.896695
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,polite,-12.099820
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,rude,-13.969937
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,calm,-10.224820
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,aggressive,-12.021695
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,educated,-10.131070
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,ignorant,-12.396695
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,trustworthy,-5.344544
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,33,suspicious,-12.006070
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,intelligent,-10.781724
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,stupid,-17.000473
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,hardworking,-5.743103
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,lazy,-12.437974
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,polite,-13.320786
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,rude,-14.432115
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,calm,-11.016099
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,aggressive,-12.742661
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,educated,-10.406724
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,ignorant,-12.953599
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,trustworthy,-5.731606
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,34,suspicious,-12.453599
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,intelligent,-8.495192
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,stupid,-15.479567
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,hardworking,-5.267024
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,lazy,-11.667067
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,polite,-12.003004
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,rude,-13.916090
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,calm,-11.682692
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,aggressive,-11.753004
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,educated,-9.807692
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,ignorant,-12.628004
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,trustworthy,-5.858718
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,35,suspicious,-13.128004
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,intelligent,-9.445765
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,stupid,-15.414515
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,hardworking,-5.422207
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,lazy,-11.414515
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,polite,-11.430140
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,rude,-13.242640
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,calm,-10.039515
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,aggressive,-11.633265
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,educated,-10.352015
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,ignorant,-12.984827
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,trustworthy,-5.553925
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,36,suspicious,-11.867640
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,intelligent,-10.749468
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,stupid,-16.686968
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,hardworking,-5.781018
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,lazy,-12.101030
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,polite,-12.007280
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,rude,-13.659624
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,calm,-10.624468
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,aggressive,-12.507280
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,educated,-10.874468
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,ignorant,-13.476030
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,trustworthy,-5.702142
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,37,suspicious,-12.444780
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,intelligent,-10.069928
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,stupid,-15.788678
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,hardworking,-5.247135
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,lazy,-11.116803
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,polite,-12.296491
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,rude,-14.011334
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,calm,-11.226178
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,aggressive,-12.093366
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,educated,-11.554303
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,ignorant,-13.525983
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,trustworthy,-6.278384
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,38,suspicious,-13.400006
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,intelligent,-9.532508
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,stupid,-15.282508
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,hardworking,-5.365683
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,lazy,-11.110633
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,polite,-11.891883
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,rude,-13.792518
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,calm,-11.204383
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,aggressive,-12.079383
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,educated,-10.345008
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,ignorant,-12.259070
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,trustworthy,-5.708703
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,39,suspicious,-13.282508
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,intelligent,-10.093906
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,stupid,-14.875156
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,hardworking,-5.514148
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,lazy,-10.312656
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,polite,-11.984531
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,rude,-13.484531
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,calm,-10.312656
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,aggressive,-11.484531
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,educated,-10.828281
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,ignorant,-11.578281
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,trustworthy,-5.559766
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,40,suspicious,-11.797031
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,intelligent,-8.548481
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,stupid,-15.025043
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,hardworking,-5.234368
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,lazy,-11.376606
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,polite,-11.360981
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,rude,-13.282856
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,calm,-10.642231
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,aggressive,-11.642231
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,educated,-9.485981
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,ignorant,-12.681293
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,trustworthy,-5.786777
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,41,suspicious,-12.704731
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,intelligent,-8.592573
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,stupid,-14.928511
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,hardworking,-4.780437
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,lazy,-10.530073
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,polite,-10.545698
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,rude,-12.842573
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,calm,-9.655073
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,aggressive,-11.076948
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,educated,-10.561323
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,ignorant,-12.584761
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,trustworthy,-5.415405
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,42,suspicious,-11.858198
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,intelligent,-9.238961
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,stupid,-14.840524
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,hardworking,-5.265722
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,lazy,-10.957711
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,polite,-11.535836
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,rude,-13.326852
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,calm,-10.942086
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,aggressive,-12.153024
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,educated,-10.426461
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,ignorant,-12.098336
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,trustworthy,-5.619925
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,43,suspicious,-13.043649
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,44,intelligent,-9.388056
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,44,stupid,-13.838739
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,44,hardworking,-4.926653
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,44,lazy,-10.481806
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,44,polite,-10.559931
mistralai/Mistral-7B-Instruct-v0.3,mistral,P0,SCREEN,44,rude,-11.848993
